endTime,artistName,trackName,msPlayed;
2021-08-18 15:45,Dua Lipa,We're Good,165506;
2021-08-18 15:48,BANNERS,Someone To You,219813;
2021-08-18 15:52,Surfaces,Sail Away,210270;
2021-08-18 15:55,Cheat Codes,No Chill (feat. Lil Xxel),167222;
2021-08-18 15:58,Jason Derulo,Take You Dancing,190306;
2021-08-18 16:01,Sam Smith,Diamonds,213869;
2021-08-18 16:04,Daya,First Time,146910;
2021-08-18 16:07,Galantis,Only A Fool (with Pink Sweat$),166687;
2021-08-18 16:10,Clean Bandit,Tick Tock (feat. 24kGoldn),178373;
2021-08-18 16:13,Why Don't We,Lotus Inn,195868;
2021-08-18 16:17,BENEE,Supalonely,223480;
2021-08-18 16:20,Conan Gray,Overdrive,183070;
2021-08-18 16:23,Julia Michaels,Lie Like This,218382;
2021-08-18 16:26,Maroon 5,Lost,172597;
2021-08-18 16:30,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687;
2021-08-18 16:32,Sabrina Carpenter,Let Me Move You - From the Netflix film Work It,147070;
2021-08-18 16:36,Doja Cat,Kiss Me More (feat. SZA),208866;
2021-08-18 16:39,Clean Bandit,Higher (feat. iann dior),203953;
2021-08-18 16:43,Troye Sivan,Easy,226781;
2021-08-18 16:46,Calvin Harris,Over Now (with The Weeknd),210795;
2021-08-18 16:50,Anne-Marie,To Be Young (feat. Doja Cat),194758;
2021-08-18 16:53,HRVY,ME BECAUSE OF YOU,215946;
2021-08-18 16:56,blackbear,if i were u (with Lauv),186468;
2021-08-18 16:59,Marshmello,Be Kind (with Halsey),172761;
2021-08-18 17:01,Sam Smith,My Oasis (feat. Burna Boy),108329;
2021-08-19 11:57,Sam Smith,My Oasis (feat. Burna Boy),71591;
2021-08-19 12:00,Lauv,Fake,146375;
2021-08-19 12:03,Ellie Goulding,Slow Grenade,217493;
2021-08-19 12:07,Johnny Orlando,Everybody Wants You,200861;
2021-08-19 12:10,Tate McRae,you broke me first,169265;
2021-08-19 12:14,BANNERS,Someone To You,219801;
2021-08-19 12:17,Alesso,Midnight (feat. Liam Payne),220140;
2021-08-19 12:20,Bazzi,I.F.L.Y.,165714;
2021-08-19 12:22,Labrinth,Formula,91869;
2021-08-19 12:24,blackbear,queen of broken hearts,171171;
2021-08-19 12:28,NOTD,I Don't Know Why,207667;
2021-08-19 12:46,Troye Sivan,Strawberries & Cigarettes,201538;
2021-08-19 12:49,HRVY,ME BECAUSE OF YOU,215946;
2021-08-19 12:52,Bazzi,Crazy,145321;
2021-08-19 12:58,Melanie Martinez,Play Date,348510;
2021-08-19 13:00,Lil Nas X,HOLIDAY,154997;
2021-08-19 13:04,Why Don't We,Fallinâ€™ (Adrenaline),216504;
2021-08-19 13:07,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,160289;
2021-08-19 13:10,Clean Bandit,Higher (feat. iann dior),203953;
2021-08-19 13:13,ZAYN,Vibez,163346;
2021-08-19 13:15,Bazzi,Young & Alive,160465;
2021-08-19 13:19,blackbear,if i were u (with Lauv),186468;
2021-08-19 13:22,Anne-Marie,Her,177568;
2021-08-19 13:24,Madison Beer,Good In Goodbye,141949;
2021-08-19 13:27,Olivia O'Brien,Josslyn,189125;
2021-08-19 13:30,Ariana Grande,positions,172324;
2021-08-19 13:34,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),213571;
2021-08-19 13:37,BENEE,Supalonely (feat. Gus Dapperton),223488;
2021-08-19 13:40,Justin Bieber,Lonely (with benny blanco),149189;
2021-08-19 13:43,Kygo,Lose Somebody,199549;
2021-08-19 13:47,Zedd,Good Thing (with Kehlani),210901;
2021-08-19 13:50,NOTD,Keep You Mine,174760;
2021-08-19 13:53,The Vamps,Would You,181600;
2021-08-19 13:55,Tom Walker,Wait for You (feat. Zoe Wees),153026;
2021-08-19 13:58,Billie Eilish,Therefore I Am,173539;
2021-08-19 14:01,HRVY,Good Vibes,170280;
2021-08-19 14:01,Lauv,i'm so tired...,20564;
2021-08-19 14:05,FLETCHER,If I Hated You,213786;
2021-08-19 14:11,The Kid LAROI,WITHOUT YOU,161384;
2021-08-19 14:14,Pink Sweat$,At My Worst (feat. Kehlani),169127;
2021-08-19 14:17,Charlie Puth,Hard On Yourself,160825;
2021-08-19 14:19,jxdn,SO WHAT!,141206;
2021-08-19 14:22,Ellie Goulding,Worry About Me,179760;
2021-08-19 14:25,Sasha Alex Sloan,Dancing With Your Ghost,197732;
2021-08-19 14:28,Ashnikko,Daisy,146523;
2021-08-19 14:31,blackbear,cheers (with Wiz Khalifa),201009;
2021-08-19 14:34,Dominic Fike,Chicken Tenders,170405;
2021-08-19 14:37,Selena Gomez,Boyfriend,161188;
2021-08-19 14:40,Harry Styles,Watermelon Sugar,174000;
2021-08-19 14:43,Harry Styles,Watermelon Sugar,174000;
2021-08-19 14:45,OneRepublic,Better Days,144530;
2021-08-19 14:48,Charlie Puth,Girlfriend,177438;
2021-08-19 14:51,Chase Atlantic,Into It,196767;
2021-08-19 14:56,SLANDER,Love Is Gone,256042;
2021-08-19 14:59,Vedo,You Got It,203144;
2021-08-19 15:02,Zara Larsson,WOW (feat. Sabrina Carpenter) - Remix,179652;
2021-08-19 15:05,Bea Miller,feel something,180161;
2021-08-19 15:07,Bebe Rexha,Baby I'm Jealous (feat. Doja Cat),123723;
2021-08-19 15:10,Gryffin,Safe With Me (with Audrey Mika),168405;
2021-08-19 17:00,Gryffin,Safe With Me (with Audrey Mika),36572;
2021-08-19 17:04,Jeremy Zucker,supercuts,206599;
2021-08-19 17:08,MARINA,About Love - From The Netflix Film â€œTo All The Boys: P.S. I Still Love Youâ€,214106;
2021-08-19 17:11,John K,parachute,156505;
2021-08-19 17:15,Nessa Barrett,Pain,219359;
2021-08-19 17:18,Ava Max,Kings & Queens Pt. 2 (feat. Lauv & Saweetie),175992;
2021-08-19 17:21,Conan Gray,Heather,198040;
2021-08-19 17:24,Jeremy Zucker,this is how you fall in love,174586;
2021-08-19 17:27,NIKI,lowkey,171355;
2021-08-19 17:29,Mimi Webb,Dumb Love,107892;
2021-08-20 00:05,Mimi Webb,Dumb Love,99178;
2021-08-20 00:08,Cheat Codes,No Chill (feat. Lil Xxel),167222;
2021-08-20 00:11,Mimi Webb,Before I Go,187815;
2021-08-20 00:14,Bazzi,I Don't Think I'm Okay,176250;
2021-08-20 00:17,ZAYN,Better,174520;
2021-08-20 00:21,Jaymes Young,Happiest Year,228442;
2021-08-20 00:24,Gryffin,Cry,218401;
2021-08-20 00:27,Bebe Rexha,Sacrifice,160871;
2021-08-20 00:30,Martin Garrix,Drown (feat. Clinton Kane),174062;
2021-08-20 00:33,Bazzi,Paradise,169038;
2021-08-20 00:35,Valley,hiccup,164348;
2021-08-20 00:39,Jaymes Young,Infinity,237720;
2021-08-20 00:42,Topic,Breaking Me,166793;
2021-08-20 00:46,LANY,heart won't let me,199506;
2021-08-20 00:48,Jeremy Zucker,all the kids are depressed,169973;
2021-08-20 00:52,Lauv,2021,195952;
2021-08-20 00:55,Jeremy Zucker,comethru (with Bea Miller),181626;
2021-08-20 00:57,MEDUZA,Paradise (feat. Dermot Kennedy),167903;
2021-08-20 01:01,Marc E. Bassy,Free Like Me,206226;
2021-08-20 01:04,Zedd,Inside Out (feat. Griff),186245;
2021-08-20 01:07,FLETCHER,Bitter,194749;
2021-08-20 01:10,Tom Gregory,Rather Be You,172613;
2021-08-20 01:14,Labrinth,Forever,202536;
2021-08-20 01:17,Ruth B.,Dandelions,233720;
2021-08-20 01:21,Madison Beer,Selfish,223270;
2021-08-20 01:25,Zedd,Funny,221465;
2021-08-20 01:28,Jake Scott,Favorite T-Shirt,184440;
2021-08-20 01:31,Pink Sweat$,At My Worst,170344;
2021-08-20 01:34,Ruel,Painkiller,213506;
2021-08-20 01:38,Dixie,Be Happy,198965;
2021-08-20 01:41,Cheat Codes,Between Our Hearts (feat. CXLOE),221949;
2021-08-20 01:45,Madison Beer,Baby,207734;
2021-08-20 01:46,FLETCHER,Bitter (feat. Trevor Daniel),65578;
2021-08-20 10:44,FLETCHER,Bitter (feat. Trevor Daniel),128983;
2021-08-20 10:48,Zara Larsson,WOW,179091;
2021-08-20 10:51,Conan Gray,Maniac,185773;
2021-08-20 10:54,Clean Bandit,Tick Tock (feat. 24kGoldn),62411;
2021-08-20 11:19,Clean Bandit,Tick Tock (feat. 24kGoldn),21482;
2021-08-20 11:22,Dove Cameron,We Belong,170521;
2021-08-20 11:25,Years & Years,Breathe,233228;
2021-08-20 11:29,Clinton Kane,CHICKEN TENDIES,196844;
2021-08-20 11:32,BÃ˜RNS,Electric Love,218106;
2021-08-20 11:36,Robin Schulz,All We Got (feat. KIDDO),190218;
2021-08-20 11:38,Madison Beer,BOYSHIT,160397;
2021-08-20 11:41,Anne-Marie,Birthday,181466;
2021-08-20 11:45,Zara Larsson,Talk About Love (feat. Young Thug),199774;
2021-08-20 11:49,Dayglow,Can I Call You Tonight?,278769;
2021-08-20 11:52,FLETCHER,Shh...Don't Say It,168933;
2021-08-20 11:59,Johnny Orlando,Everybody Wants You,200861;
2021-08-20 12:02,Tate McRae,you broke me first,169265;
2021-08-20 12:05,BANNERS,Someone To You,219801;
2021-08-20 12:09,Alesso,Midnight (feat. Liam Payne),220140;
2021-08-20 12:12,Bazzi,I.F.L.Y.,165714;
2021-08-20 12:13,Labrinth,Formula,91869;
2021-08-20 12:16,blackbear,queen of broken hearts,171171;
2021-08-20 12:20,NOTD,I Don't Know Why,207667;
2021-08-20 12:22,Troye Sivan,Strawberries & Cigarettes,161560;
2021-08-21 14:11,Alec Benjamin,The Way You Felt,182810;
2021-08-21 14:13,Kina,Iâ€™m Not Going Back (feat. Mokita),157714;
2021-08-21 14:17,Fiji Blue,I Should've Told You,197522;
2021-08-21 14:19,HANNI,Golden Eyes,148251;
2021-08-21 14:23,Jeremy Zucker,you were good to me - shallou remix,229205;
2021-08-21 14:26,Noah Cyrus,July,156106;
2021-08-21 14:29,Peach Tree Rascals,Mariposa,210000;
2021-08-21 14:32,Fly By Midnight,Automatic (feat. Jake Miller),157472;
2021-08-21 14:35,Holly Humberstone,Falling Asleep At The Wheel,203247;
2021-08-21 14:38,yaeow,I Need U (Remix),149647;
2021-08-21 14:41,Delacey,Black Coffee,166071;
2021-08-21 14:43,Nabes,Goodmood,161201;
2021-08-21 14:46,The Middle Coast,Me Tonight,177426;
2021-08-21 14:49,Grace Gaustad,93 Days,160131;
2021-08-21 14:52,ELIO,Waste of Emotion,177771;
2021-08-21 14:55,Sophia Messa,moneydontfixlonely,206360;
2021-08-21 14:58,The Golf Club,dirt,126976;
2021-08-21 15:02,Nightly,Twenty Something,276956;
2021-08-21 15:04,SAYGRACE,Feel Good,117442;
2021-08-21 15:08,Daya,Montana,203869;
2021-08-21 15:10,Khamari,Jealous,128000;
2021-08-21 15:13,Tate McRae,Kids Are Alright,176988;
2021-08-21 15:14,Maren Morris,The Bones,94556;
2021-08-22 13:10,Maren Morris,The Bones,102730;
2021-08-22 13:13,Liv Dawson,I Like You,189600;
2021-08-22 13:16,Everly,For the Crowd,184428;
2021-08-22 13:18,Matt Ryder,Mescaline Smoke,99426;
2021-08-22 13:20,Anna of the North,Dream Girl,151680;
2021-08-22 13:24,FINLAY,bones,213809;
2021-08-22 13:27,Seint Monet,In Line And In Love,200744;
2021-08-22 13:30,Jackii Kennedy,Castaway,153000;
2021-08-22 13:33,Quinn XCII,Holding Hands (feat. Elohim),224666;
2021-08-22 13:37,lost spaces,discohaze,201658;
2021-08-22 13:41,Kidswaste,Beautiful Life,228543;
2021-08-22 13:43,Nightly,the movies (feat. Charli Adams),178909;
2021-08-22 13:46,Noah Cyrus,July,156106;
2021-08-22 13:50,LÃ‰ON,And It Breaks My Heart,246841;
2021-08-22 13:53,GOLDHOUSE,i don't wanna know - acoustic,186500;
2021-08-22 13:56,EXES,Side,188411;
2021-08-22 14:01,ELLIANA,Nirvana,266036;
2021-08-22 14:04,carobae,i don't miss u,160347;
2021-08-22 17:22,carobae,i don't miss u,18549;
2021-08-22 17:25,Rajiv Dhall,Muscle Memory,148871;
2021-08-22 17:30,Caroline Polachek,Door,322562;
2021-08-22 17:32,Julia Wolf,RBF: Part 1 - Spotify Singles,136706;
2021-08-22 17:36,Rhys Lewis,No Right To Love You,238066;
2021-08-22 17:40,YÃ¸nah,she do it to me,201600;
2021-08-22 17:44,Black Coffee,Ready For You (feat. Celeste),268886;
2021-08-22 17:47,Blu DeTiger,Figure It Out,164317;
2021-08-22 17:50,Lennon Stella,La Di Da,209773;
2021-08-22 17:54,Lili Caseley,Badoom,195223;
2021-08-22 18:21,Jades Goudreault,purple circles,47389;
2021-08-23 10:16,Ellie Goulding,Slow Grenade,91494;
2021-08-23 10:20,Dua Lipa,Levitating (feat. DaBaby),203064;
2021-08-23 10:22,24kGoldn,Mood (feat. iann dior),140533;
2021-08-23 10:24,The Kid LAROI,STAY (with Justin Bieber),141805;
2021-08-23 10:28,Sam Smith,Diamonds,213869;
2021-08-23 10:31,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013;
2021-08-23 10:34,Harry Styles,Watermelon Sugar,174000;
2021-08-23 10:37,Tate McRae,lie to me,177440;
2021-08-23 10:40,Shawn Mendes,Wonder,172692;
2021-08-23 10:43,Ritt Momney,Put Your Records On,210463;
2021-08-23 10:46,Justin Bieber,Hold On,170813;
2021-08-23 10:49,Sam Smith,My Oasis (feat. Burna Boy),179916;
2021-08-23 10:52,Ariana Grande,motive (with Doja Cat),167989;
2021-08-23 10:55,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081;
2021-08-23 10:58,Marshmello,Be Kind (with Halsey),172761;
2021-08-23 11:02,Ariana Grande,Stuck with U (with Justin Bieber),228482;
2021-08-23 11:06,Troye Sivan,Easy,226781;
2021-08-23 11:09,Anne-Marie,To Be Young (feat. Doja Cat),194758;
2021-08-23 11:12,Galantis,Only A Fool (with Pink Sweat$),166687;
2021-08-23 11:16,Alesso,Midnight (feat. Liam Payne),220140;
2021-08-23 11:19,Harry Styles,Golden,208906;
2021-08-23 11:22,Justin Bieber,Anyone,190779;
2021-08-23 11:25,Dixie,One Whole Day (feat. Wiz Khalifa),176854;
2021-08-23 11:28,Bazzi,Crazy,145321;
2021-08-23 11:30,Daya,First Time,146910;
2021-08-23 11:34,Harry Styles,Adore You,207133;
2021-08-23 11:37,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687;
2021-08-23 11:40,SHAED,Trampoline (with ZAYN),184280;
2021-08-23 11:43,Noah Kahan,Pride (with mxmtoon),169453;
2021-08-23 11:47,Why Don't We,Fallinâ€™ (Adrenaline),216504;
2021-08-23 11:49,Miley Cyrus,Prisoner (feat. Dua Lipa),169333;
2021-08-23 11:52,JC Stewart,Break My Heart,143877;
2021-08-24 16:44,Ritt Momney,Put Your Records On,210463;
2021-08-24 16:47,Shawn Mendes,Wonder,172692;
2021-08-24 16:49,The Kid LAROI,STAY (with Justin Bieber),141805;
2021-08-24 16:52,Lauv,Fake,146375;
2021-08-24 16:55,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081;
2021-08-24 16:58,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013;
2021-08-24 17:01,Tate McRae,lie to me,177440;
2021-08-24 17:04,Labrinth,Still Don't Know My Name,153294;
2021-08-24 17:07,Sam Smith,Diamonds,213869;
2021-08-24 17:11,Dua Lipa,Levitating (feat. DaBaby),203064;
2021-08-24 17:13,Bella Poarch,Build a Bitch,122772;
2021-08-24 17:30,Griff,Black Hole,200523;
2021-08-24 17:33,MEDUZA,Paradise (feat. Dermot Kennedy),167903;
2021-08-24 17:36,Billie Eilish,Therefore I Am,174321;
2021-08-24 17:39,Tones And I,Fly Away,178156;
2021-08-24 17:42,blackbear,if i were u (with Lauv),186468;
2021-08-24 17:46,BENEE,Supalonely,223480;
2021-08-24 17:49,Conan Gray,Overdrive,183070;
2021-08-24 17:51,Daya,First Time,146910;
2021-08-24 17:54,PUBLIC,Splash,170467;
2021-08-24 17:58,Ariana Grande,Stuck with U (with Justin Bieber),228482;
2021-08-24 18:02,Clean Bandit,Higher (feat. iann dior),203953;
2021-08-24 18:05,Why Don't We,Lotus Inn,195868;
2021-08-24 18:08,Ariana Grande,motive (with Doja Cat),167989;
2021-08-24 18:10,Sabrina Carpenter,Let Me Move You - From the Netflix film Work It,147070;
2021-08-24 18:13,Ariana Grande,34+35,173710;
2021-08-24 18:16,Dua Lipa,We're Good,165506;
2021-08-24 18:19,Miley Cyrus,Prisoner (feat. Dua Lipa),169333;
2021-08-24 18:22,Sigala,Lasting Lover,218358;
2021-08-24 18:26,BANNERS,Someone To You,219813;
2021-08-24 18:29,Harry Styles,Adore You,207133;
2021-08-24 18:32,Dixie,One Whole Day (feat. Wiz Khalifa),176854;
2021-08-24 18:35,JC Stewart,Break My Heart,179855;
2021-08-24 18:39,Troye Sivan,IN A DREAM,229613;
2021-08-24 19:18,Clean Bandit,Tick Tock (feat. 24kGoldn),178373;
2021-08-24 19:21,Sam Smith,My Oasis (feat. Burna Boy),179916;
2021-08-24 19:25,Alesso,Midnight (feat. Liam Payne),220140;
2021-08-24 19:29,Doja Cat,Kiss Me More (feat. SZA),208866;
2021-08-24 19:31,Bebe Rexha,Baby I'm Jealous (feat. Doja Cat),175873;
2021-08-24 19:35,Zedd,Inside Out (feat. Griff),186245;
2021-08-24 19:37,Bazzi,Crazy,145321;
2021-08-24 19:39,JP Saxe,If the World Was Ending (feat. Julia Michaels),131774;
2021-08-24 19:43,Zara Larsson,Talk About Love (feat. Young Thug),199466;
2021-08-24 19:46,Anne-Marie,To Be Young (feat. Doja Cat),194758;
2021-08-24 19:49,Katy Perry,Daisies,173123;
2021-08-24 19:52,Why Don't We,Fallinâ€™ (Adrenaline),216504;
2021-08-24 19:55,24kGoldn,Mood (feat. iann dior),140533;
2021-08-24 19:58,Harry Styles,Watermelon Sugar,174000;
2021-08-24 20:00,Trinidad Cardona,Dinero,160880;
2021-08-24 20:05,Ellie Goulding,Slow Grenade,217493;
2021-08-24 20:08,Jason Derulo,Take You Dancing,190306;
2021-08-24 20:11,Justin Bieber,Holy (feat. Chance The Rapper),212093;
2021-08-24 20:14,Harry Styles,Golden,162720;
2021-08-25 14:00,Harry Styles,Golden,9941;
2021-08-25 14:03,Tate McRae,working,148569;
2021-08-25 14:06,benny blanco,You (with Marshmello & Vance Joy),169632;
2021-08-25 14:09,Justin Bieber,Anyone,190779;
2021-08-25 14:12,Gryffin,Safe With Me (with Audrey Mika),205164;
2021-08-25 14:15,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013;
2021-08-25 17:22,Ed Sheeran,Bad Habits,231041;
2021-08-25 17:26,Ritt Momney,Put Your Records On,210463;
2021-08-25 17:28,SEB,seaside_demo,132000;
2021-08-25 17:30,Surfaces,Sheesh!,148846;
2021-08-25 17:34,Glass Animals,Heat Waves,238805;
2021-08-25 17:36,P!nk,All I Know So Far,90032;
2021-08-25 18:09,P!nk,All I Know So Far,275786;
2021-08-25 18:14,Dayglow,Can I Call You Tonight?,278769;
2021-08-26 01:33,Dua Lipa,Levitating (feat. DaBaby),96617;
2021-08-26 01:34,Kato,Gurenge (Demon Slayer),394;
2021-08-26 01:34,NSZX,Next to you - from Parasyte,38127;
2021-08-26 01:35,Kato,To the Grand Line,2368;
2021-08-26 01:35,Kato,Konoha Peace,25681;
2021-08-26 01:35,Kato,Dark World,4992;
2021-08-26 01:35,Kato,Unravel (Tokyo Ghoul),22894;
2021-08-26 01:35,Kato,Sadness and Sorrow,7198;
2021-08-26 01:35,Kato,Attack on Titan,7592;
2021-08-26 01:37,Kato,PokÃ©mon Theme,109386;
2021-08-26 01:39,Kato,A Cruel Angel's Thesis (Evangelion),110598;
2021-08-26 01:41,Kato,Guren No Yumiya,113491;
2021-08-26 01:42,Kato,Hokage's Funeral,30064;
2021-08-26 01:44,Kato,Hokage's Funeral,103730;
2021-08-26 01:45,Kato,We Did It!,111304;
2021-08-26 01:48,Kato,Castle In the Sky (Carrying You),143286;
2021-08-26 01:50,Kato,The Avatar's Love,107065;
2021-08-26 01:52,Kato,Legend of Zelda,163161;
2021-08-26 01:54,Kato,Barricades,120000;
2021-08-26 01:56,Kato,This Game (No Game No Life),121037;
2021-08-26 01:58,Kato,My Dearest (Guilty Crown),123517;
2021-08-26 02:01,Kato,Gold and Oden,123000;
2021-08-26 02:02,Kato,Loneliness,109000;
2021-08-26 02:04,Kato,Kass' Theme,122168;
2021-08-26 02:07,Kato,Boku No Sensou (My War),138774;
2021-08-26 02:09,Kato,I Want to Live,126153;
2021-08-26 02:11,Kato,Colors (Code Geass),111001;
2021-08-26 02:13,Kato,The Legend of Korra,134187;
2021-08-26 02:15,Kato,The Day (My Hero Academia),117179;
2021-08-26 02:17,Kato,Blue Bird,126438;
2021-08-26 02:19,Kato,We Are!,130600;
2021-08-26 02:21,Kato,Crossing Field (Sword Art Online),110000;
2021-08-26 02:23,Kato,Call Your Name,134357;
2021-08-26 02:26,Kato,Princess Mononoke (The Legend of Ashitaka),134934;
2021-08-26 02:27,Kato,Departure (Hunter X Hunter),106000;
2021-08-26 02:30,Kato,Inferno (Fire Force),140501;
2021-08-26 02:32,Kato,Peace,118816;
2021-08-26 02:34,Kato,The Reluctant Hero,113948;
2021-08-26 02:35,Kato,Difficult,113284;
2021-08-26 02:38,Kato,Hey Kids!! (Noragami),123333;
2021-08-26 02:39,Kato,Alone,101820;
2021-08-26 02:42,Kato,Lost Woods,139000;
2021-08-26 02:44,Kato,Red Swan,116999;
2021-08-26 02:45,Kato,Gurenge (Demon Slayer),98823;
2021-08-26 02:47,Kato,Mother Sea,108833;
2021-08-26 02:49,Kato,Samidare,105607;
2021-08-26 02:50,Kato,Greatest Change,99727;
2021-08-26 02:52,Kato,NausicaÃ¤ (Requiem),117519;
2021-08-26 02:55,Kato,Call of Silence,127699;
2021-08-26 02:57,Kato,Luffys Fierce Attack,127583;
2021-08-26 02:59,Kato,Fairy Tail Theme,118242;
2021-08-26 03:00,Kato,Lilium (Elfen Lied),90016;
2021-08-26 03:03,Kato,Gerudo Valley,144000;
2021-08-26 03:05,Kato,Rainy Day,129310;
2021-08-26 03:07,Kato,Arrietty's Song,126537;
2021-08-26 03:09,Kato,Mothers Love,121426;
2021-08-26 03:11,Kato,Tank (Cowboy Bebop),121643;
2021-08-26 03:13,Kato,Apple Seed,148135;
2021-08-26 03:15,Kato,Agni Kai,110690;
2021-08-26 03:17,Kato,The Hero!! (One Punch Man),117742;
2021-08-26 03:19,Kato,Man of the World,106484;
2021-08-26 03:21,Kato,Leb Deinen Traum (Digimon),132229;
2021-08-26 03:24,Kato,Bloody Stream (Jojo's Bizarre Adventure),138505;
2021-08-26 03:26,Kato,Ocean Spirit,120589;
2021-08-26 03:28,Kato,So ist es immer,121398;
2021-08-26 03:30,Kato,The Raising Fighting Spirit,126000;
2021-08-26 03:32,Kato,Die Legende,146746;
2021-08-26 03:34,Kato,Papermoon (Soul Eater),91973;
2021-08-26 03:36,Kato,Unravel (Tokyo Ghoul),116122;
2021-08-26 03:37,Kato,Konoha Peace,101437;
2021-08-26 03:39,Kato,My Neighbor Totoro (Path of the Wind),130000;
2021-08-26 03:42,Kato,Shinzou Wo Sasageyo!,136741;
2021-08-26 03:44,Kato,To the Grand Line,118461;
2021-08-26 03:46,Kato,Howl's Moving Castle (Merry Go Round),136363;
2021-08-26 03:47,Kato,The World (Death Note),83999;
2021-08-26 03:49,Kato,Sadness and Sorrow,122285;
2021-08-26 03:51,Kato,Again (Fullmetal Alchemist Brotherhood),103946;
2021-08-26 03:54,Kato,Fairy Fountain,149771;
2021-08-26 03:56,Kato,Spirited Away (One Summer's Day),127664;
2021-08-26 03:58,Kato,Overtaken,129905;
2021-08-26 04:00,Kato,Sparkle (Your Name),103500;
2021-08-26 04:02,Kato,Youseebiggirl/T:t,112299;
2021-08-26 04:03,Kato,Song of Storms,103705;
2021-08-26 04:05,Kato,The Very Very Very Strongest,104000;
2021-08-26 04:07,Kato,Avatar: the Last Airbender,94356;
2021-08-26 04:09,Kato,Attack on Titan,137401;
2021-08-26 04:11,Kato,Dark World,133314;
2021-08-26 04:14,Kato,PokÃ©mon Theme,136000;
2021-08-26 04:15,Kato,A Cruel Angel's Thesis (Evangelion),110598;
2021-08-26 04:17,Kato,Guren No Yumiya,113491;
2021-08-26 04:20,Geeek,Title Screen,150545;
2021-08-26 04:22,Kato,Hokage's Funeral,105296;
2021-08-26 04:23,Kato,We Did It!,111304;
2021-08-26 04:26,Kato,Castle In the Sky (Carrying You),143286;
2021-08-26 04:28,Kato,The Avatar's Love,107065;
2021-08-26 04:30,Kato,Legend of Zelda,163161;
2021-08-26 04:32,Kato,Barricades,120000;
2021-08-26 04:34,Kato,This Game (No Game No Life),121037;
2021-08-26 04:36,Kato,My Dearest (Guilty Crown),123517;
2021-08-26 04:39,Kato,Gold and Oden,123000;
2021-08-26 04:40,Kato,Loneliness,109000;
